nwikiproject,start_ts,end_ts,tcount
246,1359188429,1374740429,24
246,1374740429,1390292429,25
246,1390292429,1405844429,26
246,1405844429,1421396429,27
246,1421396429,1433341432,28
247,1001492429,1017044429,1
247,1017044429,1032596429,2
247,1032596429,1048148429,3
247,1048148429,1063700429,4
247,1063700429,1079252429,5
247,1079252429,1094804429,6
247,1094804429,1110356429,7
247,1110356429,1125908429,8
247,1125908429,1141460429,9
247,1141460429,1157012429,10
247,1157012429,1172564429,11
247,1172564429,1188116429,12
247,1188116429,1203668429,13
247,1203668429,1219220429,14
247,1219220429,1234772429,15
247,1234772429,1250324429,16
247,1250324429,1265876429,17
247,1265876429,1281428429,18
247,1281428429,1296980429,19
247,1296980429,1312532429,20
247,1312532429,1328084429,21
247,1328084429,1343636429,22
247,1343636429,1359188429,23
247,1359188429,1374740429,24
247,1374740429,1390292429,25
247,1390292429,1405844429,26
247,1405844429,1421396429,27
247,1421396429,1433341432,28
248,1001492429,1017044429,1
248,1017044429,1032596429,2
248,1032596429,1048148429,3
248,1048148429,1063700429,4
248,1063700429,1079252429,5
248,1079252429,1094804429,6
248,1094804429,1110356429,7
248,1110356429,1125908429,8
248,1125908429,1141460429,9
248,1141460429,1157012429,10
248,1157012429,1172564429,11
248,1172564429,1188116429,12
248,1188116429,1203668429,13
248,1203668429,1219220429,14
248,1219220429,1234772429,15
248,1234772429,1250324429,16
248,1250324429,1265876429,17
248,1265876429,1281428429,18
248,1281428429,1296980429,19
248,1296980429,1312532429,20
248,1312532429,1328084429,21
248,1328084429,1343636429,22
248,1343636429,1359188429,23
248,1359188429,1374740429,24
248,1374740429,1390292429,25
248,1390292429,1405844429,26
248,1405844429,1421396429,27
248,1421396429,1433341432,28
249,1001492429,1017044429,1
249,1017044429,1032596429,2
249,1032596429,1048148429,3
249,1048148429,1063700429,4
249,1063700429,1079252429,5
249,1079252429,1094804429,6
249,1094804429,1110356429,7
249,1110356429,1125908429,8
249,1125908429,1141460429,9
249,1141460429,1157012429,10
249,1157012429,1172564429,11
249,1172564429,1188116429,12
249,1188116429,1203668429,13
249,1203668429,1219220429,14
249,1219220429,1234772429,15
249,1234772429,1250324429,16
249,1250324429,1265876429,17
249,1265876429,1281428429,18
249,1281428429,1296980429,19
249,1296980429,1312532429,20
249,1312532429,1328084429,21
249,1328084429,1343636429,22
249,1343636429,1359188429,23
249,1359188429,1374740429,24
249,1374740429,1390292429,25
249,1390292429,1405844429,26
249,1405844429,1421396429,27
249,1421396429,1433341432,28
250,1001492429,1017044429,1
250,1017044429,1032596429,2
250,1032596429,1048148429,3
250,1048148429,1063700429,4
250,1063700429,1079252429,5
250,1079252429,1094804429,6
250,1094804429,1110356429,7
250,1110356429,1125908429,8
250,1125908429,1141460429,9
250,1141460429,1157012429,10
250,1157012429,1172564429,11
250,1172564429,1188116429,12
250,1188116429,1203668429,13
250,1203668429,1219220429,14
250,1219220429,1234772429,15
250,1234772429,1250324429,16
250,1250324429,1265876429,17
250,1265876429,1281428429,18
250,1281428429,1296980429,19
250,1296980429,1312532429,20
250,1312532429,1328084429,21
250,1328084429,1343636429,22
250,1343636429,1359188429,23
250,1359188429,1374740429,24
250,1374740429,1390292429,25
250,1390292429,1405844429,26
250,1405844429,1421396429,27
250,1421396429,1433341432,28
251,1001492429,1017044429,1
251,1017044429,1032596429,2
251,1032596429,1048148429,3
251,1048148429,1063700429,4
251,1063700429,1079252429,5
251,1079252429,1094804429,6
251,1094804429,1110356429,7
251,1110356429,1125908429,8
251,1125908429,1141460429,9
251,1141460429,1157012429,10
251,1157012429,1172564429,11
251,1172564429,1188116429,12
251,1188116429,1203668429,13
251,1203668429,1219220429,14
251,1219220429,1234772429,15
251,1234772429,1250324429,16
251,1250324429,1265876429,17
251,1265876429,1281428429,18
251,1281428429,1296980429,19
251,1296980429,1312532429,20
251,1312532429,1328084429,21
251,1328084429,1343636429,22
251,1343636429,1359188429,23
251,1359188429,1374740429,24
251,1374740429,1390292429,25
251,1390292429,1405844429,26
251,1405844429,1421396429,27
251,1421396429,1433341432,28
252,1001492429,1017044429,1
252,1017044429,1032596429,2
252,1032596429,1048148429,3
252,1048148429,1063700429,4
252,1063700429,1079252429,5
252,1079252429,1094804429,6
252,1094804429,1110356429,7
252,1110356429,1125908429,8
252,1125908429,1141460429,9
252,1141460429,1157012429,10
252,1157012429,1172564429,11
252,1172564429,1188116429,12
252,1188116429,1203668429,13
252,1203668429,1219220429,14
252,1219220429,1234772429,15
252,1234772429,1250324429,16
252,1250324429,1265876429,17
252,1265876429,1281428429,18
252,1281428429,1296980429,19
252,1296980429,1312532429,20
252,1312532429,1328084429,21
252,1328084429,1343636429,22
252,1343636429,1359188429,23
252,1359188429,1374740429,24
252,1374740429,1390292429,25
252,1390292429,1405844429,26
252,1405844429,1421396429,27
252,1421396429,1433341432,28
253,1001492429,1017044429,1
253,1017044429,1032596429,2
253,1032596429,1048148429,3
253,1048148429,1063700429,4
253,1063700429,1079252429,5
253,1079252429,1094804429,6
253,1094804429,1110356429,7
253,1110356429,1125908429,8
253,1125908429,1141460429,9
253,1141460429,1157012429,10
253,1157012429,1172564429,11
253,1172564429,1188116429,12
253,1188116429,1203668429,13
253,1203668429,1219220429,14
253,1219220429,1234772429,15
253,1234772429,1250324429,16
253,1250324429,1265876429,17
253,1265876429,1281428429,18
253,1281428429,1296980429,19
253,1296980429,1312532429,20
253,1312532429,1328084429,21
253,1328084429,1343636429,22
253,1343636429,1359188429,23
253,1359188429,1374740429,24
253,1374740429,1390292429,25
253,1390292429,1405844429,26
253,1405844429,1421396429,27
253,1421396429,1433341432,28
254,1001492429,1017044429,1
254,1017044429,1032596429,2
254,1032596429,1048148429,3
254,1048148429,1063700429,4
254,1063700429,1079252429,5
254,1079252429,1094804429,6
254,1094804429,1110356429,7
254,1110356429,1125908429,8
254,1125908429,1141460429,9
254,1141460429,1157012429,10
254,1157012429,1172564429,11
254,1172564429,1188116429,12
254,1188116429,1203668429,13
254,1203668429,1219220429,14
254,1219220429,1234772429,15
254,1234772429,1250324429,16
254,1250324429,1265876429,17
254,1265876429,1281428429,18
254,1281428429,1296980429,19
254,1296980429,1312532429,20
254,1312532429,1328084429,21
254,1328084429,1343636429,22
254,1343636429,1359188429,23
254,1359188429,1374740429,24
254,1374740429,1390292429,25
254,1390292429,1405844429,26
254,1405844429,1421396429,27
254,1421396429,1433341432,28
255,1001492429,1017044429,1
255,1017044429,1032596429,2
255,1032596429,1048148429,3
255,1048148429,1063700429,4
255,1063700429,1079252429,5
255,1079252429,1094804429,6
255,1094804429,1110356429,7
255,1110356429,1125908429,8
255,1125908429,1141460429,9
255,1141460429,1157012429,10
255,1157012429,1172564429,11
255,1172564429,1188116429,12
255,1188116429,1203668429,13
255,1203668429,1219220429,14
255,1219220429,1234772429,15
255,1234772429,1250324429,16
255,1250324429,1265876429,17
255,1265876429,1281428429,18
255,1281428429,1296980429,19
255,1296980429,1312532429,20
255,1312532429,1328084429,21
255,1328084429,1343636429,22
255,1343636429,1359188429,23
255,1359188429,1374740429,24
255,1374740429,1390292429,25
255,1390292429,1405844429,26
255,1405844429,1421396429,27
255,1421396429,1433341432,28
256,1001492429,1017044429,1
256,1017044429,1032596429,2
256,1032596429,1048148429,3
256,1048148429,1063700429,4
256,1063700429,1079252429,5
256,1079252429,1094804429,6
256,1094804429,1110356429,7
256,1110356429,1125908429,8
256,1125908429,1141460429,9
256,1141460429,1157012429,10
256,1157012429,1172564429,11
256,1172564429,1188116429,12
256,1188116429,1203668429,13
256,1203668429,1219220429,14
256,1219220429,1234772429,15
256,1234772429,1250324429,16
256,1250324429,1265876429,17
256,1265876429,1281428429,18
256,1281428429,1296980429,19
256,1296980429,1312532429,20
256,1312532429,1328084429,21
256,1328084429,1343636429,22
256,1343636429,1359188429,23
256,1359188429,1374740429,24
256,1374740429,1390292429,25
256,1390292429,1405844429,26
256,1405844429,1421396429,27
256,1421396429,1433341432,28
257,1001492429,1017044429,1
257,1017044429,1032596429,2
257,1032596429,1048148429,3
257,1048148429,1063700429,4
257,1063700429,1079252429,5
257,1079252429,1094804429,6
257,1094804429,1110356429,7
257,1110356429,1125908429,8
257,1125908429,1141460429,9
257,1141460429,1157012429,10
257,1157012429,1172564429,11
257,1172564429,1188116429,12
257,1188116429,1203668429,13
257,1203668429,1219220429,14
257,1219220429,1234772429,15
257,1234772429,1250324429,16
257,1250324429,1265876429,17
257,1265876429,1281428429,18
257,1281428429,1296980429,19
257,1296980429,1312532429,20
257,1312532429,1328084429,21
257,1328084429,1343636429,22
257,1343636429,1359188429,23
257,1359188429,1374740429,24
257,1374740429,1390292429,25
257,1390292429,1405844429,26
257,1405844429,1421396429,27
257,1421396429,1433341432,28
258,1001492429,1017044429,1
258,1017044429,1032596429,2
258,1032596429,1048148429,3
258,1048148429,1063700429,4
258,1063700429,1079252429,5
258,1079252429,1094804429,6
258,1094804429,1110356429,7
258,1110356429,1125908429,8
258,1125908429,1141460429,9
258,1141460429,1157012429,10
258,1157012429,1172564429,11
258,1172564429,1188116429,12
258,1188116429,1203668429,13
258,1203668429,1219220429,14
258,1219220429,1234772429,15
258,1234772429,1250324429,16
258,1250324429,1265876429,17
258,1265876429,1281428429,18
258,1281428429,1296980429,19
258,1296980429,1312532429,20
258,1312532429,1328084429,21
258,1328084429,1343636429,22
258,1343636429,1359188429,23
258,1359188429,1374740429,24
258,1374740429,1390292429,25
258,1390292429,1405844429,26
258,1405844429,1421396429,27
258,1421396429,1433341432,28
259,1001492429,1017044429,1
259,1017044429,1032596429,2
259,1032596429,1048148429,3
259,1048148429,1063700429,4
259,1063700429,1079252429,5
259,1079252429,1094804429,6
259,1094804429,1110356429,7
259,1110356429,1125908429,8
259,1125908429,1141460429,9
259,1141460429,1157012429,10
259,1157012429,1172564429,11
259,1172564429,1188116429,12
259,1188116429,1203668429,13
259,1203668429,1219220429,14
259,1219220429,1234772429,15
259,1234772429,1250324429,16
259,1250324429,1265876429,17
259,1265876429,1281428429,18
259,1281428429,1296980429,19
259,1296980429,1312532429,20
259,1312532429,1328084429,21
259,1328084429,1343636429,22
259,1343636429,1359188429,23
259,1359188429,1374740429,24
259,1374740429,1390292429,25
259,1390292429,1405844429,26
259,1405844429,1421396429,27
259,1421396429,1433341432,28
260,1001492429,1017044429,1
260,1017044429,1032596429,2
260,1032596429,1048148429,3
260,1048148429,1063700429,4
260,1063700429,1079252429,5
260,1079252429,1094804429,6
260,1094804429,1110356429,7
260,1110356429,1125908429,8
260,1125908429,1141460429,9
260,1141460429,1157012429,10
260,1157012429,1172564429,11
260,1172564429,1188116429,12
260,1188116429,1203668429,13
260,1203668429,1219220429,14
260,1219220429,1234772429,15
260,1234772429,1250324429,16
260,1250324429,1265876429,17
260,1265876429,1281428429,18
260,1281428429,1296980429,19
260,1296980429,1312532429,20
260,1312532429,1328084429,21
260,1328084429,1343636429,22
260,1343636429,1359188429,23
260,1359188429,1374740429,24
260,1374740429,1390292429,25
260,1390292429,1405844429,26
260,1405844429,1421396429,27
260,1421396429,1433341432,28
261,1001492429,1017044429,1
261,1017044429,1032596429,2
261,1032596429,1048148429,3
261,1048148429,1063700429,4
261,1063700429,1079252429,5
261,1079252429,1094804429,6
261,1094804429,1110356429,7
261,1110356429,1125908429,8
261,1125908429,1141460429,9
261,1141460429,1157012429,10
261,1157012429,1172564429,11
261,1172564429,1188116429,12
261,1188116429,1203668429,13
261,1203668429,1219220429,14
261,1219220429,1234772429,15
261,1234772429,1250324429,16
261,1250324429,1265876429,17
261,1265876429,1281428429,18
261,1281428429,1296980429,19
261,1296980429,1312532429,20
261,1312532429,1328084429,21
261,1328084429,1343636429,22
261,1343636429,1359188429,23
261,1359188429,1374740429,24
261,1374740429,1390292429,25
261,1390292429,1405844429,26
261,1405844429,1421396429,27
261,1421396429,1433341432,28
262,1001492429,1017044429,1
262,1017044429,1032596429,2
262,1032596429,1048148429,3
262,1048148429,1063700429,4
262,1063700429,1079252429,5
262,1079252429,1094804429,6
262,1094804429,1110356429,7
262,1110356429,1125908429,8
262,1125908429,1141460429,9
262,1141460429,1157012429,10
262,1157012429,1172564429,11
262,1172564429,1188116429,12
262,1188116429,1203668429,13
262,1203668429,1219220429,14
262,1219220429,1234772429,15
262,1234772429,1250324429,16
262,1250324429,1265876429,17
262,1265876429,1281428429,18
262,1281428429,1296980429,19
262,1296980429,1312532429,20
262,1312532429,1328084429,21
262,1328084429,1343636429,22
262,1343636429,1359188429,23
262,1359188429,1374740429,24
262,1374740429,1390292429,25
262,1390292429,1405844429,26
262,1405844429,1421396429,27
262,1421396429,1433341432,28
263,1001492429,1017044429,1
263,1017044429,1032596429,2
263,1032596429,1048148429,3
263,1048148429,1063700429,4
263,1063700429,1079252429,5
263,1079252429,1094804429,6
263,1094804429,1110356429,7
263,1110356429,1125908429,8
263,1125908429,1141460429,9
263,1141460429,1157012429,10
263,1157012429,1172564429,11
263,1172564429,1188116429,12
263,1188116429,1203668429,13
263,1203668429,1219220429,14
263,1219220429,1234772429,15
263,1234772429,1250324429,16
263,1250324429,1265876429,17
263,1265876429,1281428429,18
263,1281428429,1296980429,19
263,1296980429,1312532429,20
263,1312532429,1328084429,21
263,1328084429,1343636429,22
263,1343636429,1359188429,23
263,1359188429,1374740429,24
263,1374740429,1390292429,25
263,1390292429,1405844429,26
263,1405844429,1421396429,27
263,1421396429,1433341432,28
264,1001492429,1017044429,1
264,1017044429,1032596429,2
264,1032596429,1048148429,3
264,1048148429,1063700429,4
264,1063700429,1079252429,5
264,1079252429,1094804429,6
264,1094804429,1110356429,7
264,1110356429,1125908429,8
264,1125908429,1141460429,9
264,1141460429,1157012429,10
264,1157012429,1172564429,11
264,1172564429,1188116429,12
264,1188116429,1203668429,13
264,1203668429,1219220429,14
264,1219220429,1234772429,15
264,1234772429,1250324429,16
264,1250324429,1265876429,17
264,1265876429,1281428429,18
264,1281428429,1296980429,19
264,1296980429,1312532429,20
264,1312532429,1328084429,21
264,1328084429,1343636429,22
264,1343636429,1359188429,23
264,1359188429,1374740429,24
264,1374740429,1390292429,25
264,1390292429,1405844429,26
264,1405844429,1421396429,27
264,1421396429,1433341432,28
265,1001492429,1017044429,1
265,1017044429,1032596429,2
265,1032596429,1048148429,3
265,1048148429,1063700429,4
265,1063700429,1079252429,5
265,1079252429,1094804429,6
265,1094804429,1110356429,7
265,1110356429,1125908429,8
265,1125908429,1141460429,9
265,1141460429,1157012429,10
265,1157012429,1172564429,11
265,1172564429,1188116429,12
265,1188116429,1203668429,13
265,1203668429,1219220429,14
265,1219220429,1234772429,15
265,1234772429,1250324429,16
265,1250324429,1265876429,17
265,1265876429,1281428429,18
265,1281428429,1296980429,19
265,1296980429,1312532429,20
265,1312532429,1328084429,21
265,1328084429,1343636429,22
265,1343636429,1359188429,23
265,1359188429,1374740429,24
265,1374740429,1390292429,25
265,1390292429,1405844429,26
265,1405844429,1421396429,27
265,1421396429,1433341432,28
266,1001492429,1017044429,1
266,1017044429,1032596429,2
266,1032596429,1048148429,3
266,1048148429,1063700429,4
266,1063700429,1079252429,5
266,1079252429,1094804429,6
266,1094804429,1110356429,7
266,1110356429,1125908429,8
266,1125908429,1141460429,9
266,1141460429,1157012429,10
266,1157012429,1172564429,11
266,1172564429,1188116429,12
266,1188116429,1203668429,13
266,1203668429,1219220429,14
266,1219220429,1234772429,15
266,1234772429,1250324429,16
266,1250324429,1265876429,17
266,1265876429,1281428429,18
266,1281428429,1296980429,19
266,1296980429,1312532429,20
266,1312532429,1328084429,21
266,1328084429,1343636429,22
266,1343636429,1359188429,23
266,1359188429,1374740429,24
266,1374740429,1390292429,25
266,1390292429,1405844429,26
266,1405844429,1421396429,27
266,1421396429,1433341432,28
267,1001492429,1017044429,1
267,1017044429,1032596429,2
267,1032596429,1048148429,3
267,1048148429,1063700429,4
267,1063700429,1079252429,5
267,1079252429,1094804429,6
267,1094804429,1110356429,7
267,1110356429,1125908429,8
267,1125908429,1141460429,9
267,1141460429,1157012429,10
267,1157012429,1172564429,11
267,1172564429,1188116429,12
267,1188116429,1203668429,13
267,1203668429,1219220429,14
267,1219220429,1234772429,15
267,1234772429,1250324429,16
267,1250324429,1265876429,17
267,1265876429,1281428429,18
267,1281428429,1296980429,19
267,1296980429,1312532429,20
267,1312532429,1328084429,21
267,1328084429,1343636429,22
267,1343636429,1359188429,23
267,1359188429,1374740429,24
267,1374740429,1390292429,25
267,1390292429,1405844429,26
267,1405844429,1421396429,27
267,1421396429,1433341432,28
268,1001492429,1017044429,1
268,1017044429,1032596429,2
268,1032596429,1048148429,3
268,1048148429,1063700429,4
268,1063700429,1079252429,5
268,1079252429,1094804429,6
268,1094804429,1110356429,7
268,1110356429,1125908429,8
268,1125908429,1141460429,9
268,1141460429,1157012429,10
268,1157012429,1172564429,11
268,1172564429,1188116429,12
268,1188116429,1203668429,13
268,1203668429,1219220429,14
268,1219220429,1234772429,15
268,1234772429,1250324429,16
268,1250324429,1265876429,17
268,1265876429,1281428429,18
268,1281428429,1296980429,19
268,1296980429,1312532429,20
268,1312532429,1328084429,21
268,1328084429,1343636429,22
268,1343636429,1359188429,23
268,1359188429,1374740429,24
268,1374740429,1390292429,25
268,1390292429,1405844429,26
268,1405844429,1421396429,27
268,1421396429,1433341432,28
269,1001492429,1017044429,1
269,1017044429,1032596429,2
269,1032596429,1048148429,3
269,1048148429,1063700429,4
269,1063700429,1079252429,5
269,1079252429,1094804429,6
269,1094804429,1110356429,7
269,1110356429,1125908429,8
269,1125908429,1141460429,9
269,1141460429,1157012429,10
269,1157012429,1172564429,11
269,1172564429,1188116429,12
269,1188116429,1203668429,13
269,1203668429,1219220429,14
269,1219220429,1234772429,15
269,1234772429,1250324429,16
269,1250324429,1265876429,17
269,1265876429,1281428429,18
269,1281428429,1296980429,19
269,1296980429,1312532429,20
269,1312532429,1328084429,21
269,1328084429,1343636429,22
269,1343636429,1359188429,23
269,1359188429,1374740429,24
269,1374740429,1390292429,25
269,1390292429,1405844429,26
269,1405844429,1421396429,27
269,1421396429,1433341432,28
270,1001492429,1017044429,1
270,1017044429,1032596429,2
270,1032596429,1048148429,3
270,1048148429,1063700429,4
270,1063700429,1079252429,5
270,1079252429,1094804429,6
270,1094804429,1110356429,7
270,1110356429,1125908429,8
270,1125908429,1141460429,9
270,1141460429,1157012429,10
270,1157012429,1172564429,11
270,1172564429,1188116429,12
270,1188116429,1203668429,13
270,1203668429,1219220429,14
270,1219220429,1234772429,15
270,1234772429,1250324429,16
270,1250324429,1265876429,17
270,1265876429,1281428429,18
270,1281428429,1296980429,19
270,1296980429,1312532429,20
270,1312532429,1328084429,21
270,1328084429,1343636429,22
270,1343636429,1359188429,23
270,1359188429,1374740429,24
270,1374740429,1390292429,25
270,1390292429,1405844429,26
270,1405844429,1421396429,27
270,1421396429,1433341432,28
271,1001492429,1017044429,1
271,1017044429,1032596429,2
271,1032596429,1048148429,3
271,1048148429,1063700429,4
271,1063700429,1079252429,5
271,1079252429,1094804429,6
271,1094804429,1110356429,7
271,1110356429,1125908429,8
271,1125908429,1141460429,9
271,1141460429,1157012429,10
271,1157012429,1172564429,11
271,1172564429,1188116429,12
271,1188116429,1203668429,13
271,1203668429,1219220429,14
271,1219220429,1234772429,15
271,1234772429,1250324429,16
271,1250324429,1265876429,17
271,1265876429,1281428429,18
271,1281428429,1296980429,19
271,1296980429,1312532429,20
271,1312532429,1328084429,21
271,1328084429,1343636429,22
271,1343636429,1359188429,23
271,1359188429,1374740429,24
271,1374740429,1390292429,25
271,1390292429,1405844429,26
271,1405844429,1421396429,27
271,1421396429,1433341432,28
272,1001492429,1017044429,1
272,1017044429,1032596429,2
272,1032596429,1048148429,3
272,1048148429,1063700429,4
272,1063700429,1079252429,5
272,1079252429,1094804429,6
272,1094804429,1110356429,7
272,1110356429,1125908429,8
272,1125908429,1141460429,9
272,1141460429,1157012429,10
272,1157012429,1172564429,11
272,1172564429,1188116429,12
272,1188116429,1203668429,13
272,1203668429,1219220429,14
272,1219220429,1234772429,15
272,1234772429,1250324429,16
272,1250324429,1265876429,17
272,1265876429,1281428429,18
272,1281428429,1296980429,19
272,1296980429,1312532429,20
272,1312532429,1328084429,21
272,1328084429,1343636429,22
272,1343636429,1359188429,23
272,1359188429,1374740429,24
272,1374740429,1390292429,25
272,1390292429,1405844429,26
272,1405844429,1421396429,27
272,1421396429,1433341432,28
273,1001492429,1017044429,1
273,1017044429,1032596429,2
273,1032596429,1048148429,3
273,1048148429,1063700429,4
273,1063700429,1079252429,5
273,1079252429,1094804429,6
273,1094804429,1110356429,7
273,1110356429,1125908429,8
273,1125908429,1141460429,9
273,1141460429,1157012429,10
273,1157012429,1172564429,11
273,1172564429,1188116429,12
273,1188116429,1203668429,13
273,1203668429,1219220429,14
273,1219220429,1234772429,15
273,1234772429,1250324429,16
273,1250324429,1265876429,17
273,1265876429,1281428429,18
273,1281428429,1296980429,19
273,1296980429,1312532429,20
273,1312532429,1328084429,21
273,1328084429,1343636429,22
273,1343636429,1359188429,23
273,1359188429,1374740429,24
273,1374740429,1390292429,25
273,1390292429,1405844429,26
273,1405844429,1421396429,27
273,1421396429,1433341432,28
274,1001492429,1017044429,1
274,1017044429,1032596429,2
274,1032596429,1048148429,3
274,1048148429,1063700429,4
274,1063700429,1079252429,5
274,1079252429,1094804429,6
274,1094804429,1110356429,7
274,1110356429,1125908429,8
274,1125908429,1141460429,9
274,1141460429,1157012429,10
274,1157012429,1172564429,11
274,1172564429,1188116429,12
274,1188116429,1203668429,13
274,1203668429,1219220429,14
274,1219220429,1234772429,15
274,1234772429,1250324429,16
274,1250324429,1265876429,17
274,1265876429,1281428429,18
274,1281428429,1296980429,19
274,1296980429,1312532429,20
274,1312532429,1328084429,21
274,1328084429,1343636429,22
274,1343636429,1359188429,23
274,1359188429,1374740429,24
274,1374740429,1390292429,25
274,1390292429,1405844429,26
274,1405844429,1421396429,27
274,1421396429,1433341432,28
275,1001492429,1017044429,1
275,1017044429,1032596429,2
275,1032596429,1048148429,3
275,1048148429,1063700429,4
275,1063700429,1079252429,5
275,1079252429,1094804429,6
275,1094804429,1110356429,7
275,1110356429,1125908429,8
275,1125908429,1141460429,9
275,1141460429,1157012429,10
275,1157012429,1172564429,11
275,1172564429,1188116429,12
275,1188116429,1203668429,13
275,1203668429,1219220429,14
275,1219220429,1234772429,15
275,1234772429,1250324429,16
275,1250324429,1265876429,17
275,1265876429,1281428429,18
275,1281428429,1296980429,19
275,1296980429,1312532429,20
275,1312532429,1328084429,21
275,1328084429,1343636429,22
275,1343636429,1359188429,23
275,1359188429,1374740429,24
275,1374740429,1390292429,25
275,1390292429,1405844429,26
275,1405844429,1421396429,27
275,1421396429,1433341432,28
276,1001492429,1017044429,1
276,1017044429,1032596429,2
276,1032596429,1048148429,3
276,1048148429,1063700429,4
276,1063700429,1079252429,5
276,1079252429,1094804429,6
276,1094804429,1110356429,7
276,1110356429,1125908429,8
276,1125908429,1141460429,9
276,1141460429,1157012429,10
276,1157012429,1172564429,11
276,1172564429,1188116429,12
276,1188116429,1203668429,13
276,1203668429,1219220429,14
276,1219220429,1234772429,15
276,1234772429,1250324429,16
276,1250324429,1265876429,17
276,1265876429,1281428429,18
276,1281428429,1296980429,19
276,1296980429,1312532429,20
276,1312532429,1328084429,21
276,1328084429,1343636429,22
276,1343636429,1359188429,23
276,1359188429,1374740429,24
276,1374740429,1390292429,25
276,1390292429,1405844429,26
276,1405844429,1421396429,27
276,1421396429,1433341432,28
277,1001492429,1017044429,1
277,1017044429,1032596429,2
277,1032596429,1048148429,3
277,1048148429,1063700429,4
277,1063700429,1079252429,5
277,1079252429,1094804429,6
277,1094804429,1110356429,7
277,1110356429,1125908429,8
277,1125908429,1141460429,9
277,1141460429,1157012429,10
277,1157012429,1172564429,11
277,1172564429,1188116429,12
277,1188116429,1203668429,13
277,1203668429,1219220429,14
277,1219220429,1234772429,15
277,1234772429,1250324429,16
277,1250324429,1265876429,17
277,1265876429,1281428429,18
277,1281428429,1296980429,19
277,1296980429,1312532429,20
277,1312532429,1328084429,21
277,1328084429,1343636429,22
277,1343636429,1359188429,23
277,1359188429,1374740429,24
277,1374740429,1390292429,25
277,1390292429,1405844429,26
277,1405844429,1421396429,27
277,1421396429,1433341432,28
278,1001492429,1017044429,1
278,1017044429,1032596429,2
278,1032596429,1048148429,3
278,1048148429,1063700429,4
278,1063700429,1079252429,5
278,1079252429,1094804429,6
278,1094804429,1110356429,7
278,1110356429,1125908429,8
278,1125908429,1141460429,9
278,1141460429,1157012429,10
278,1157012429,1172564429,11
278,1172564429,1188116429,12
278,1188116429,1203668429,13
278,1203668429,1219220429,14
278,1219220429,1234772429,15
278,1234772429,1250324429,16
278,1250324429,1265876429,17
278,1265876429,1281428429,18
278,1281428429,1296980429,19
278,1296980429,1312532429,20
278,1312532429,1328084429,21
278,1328084429,1343636429,22
278,1343636429,1359188429,23
278,1359188429,1374740429,24
278,1374740429,1390292429,25
278,1390292429,1405844429,26
278,1405844429,1421396429,27
278,1421396429,1433341432,28
279,1001492429,1017044429,1
279,1017044429,1032596429,2
279,1032596429,1048148429,3
279,1048148429,1063700429,4
279,1063700429,1079252429,5
279,1079252429,1094804429,6
279,1094804429,1110356429,7
279,1110356429,1125908429,8
279,1125908429,1141460429,9
279,1141460429,1157012429,10
279,1157012429,1172564429,11
279,1172564429,1188116429,12
279,1188116429,1203668429,13
279,1203668429,1219220429,14
279,1219220429,1234772429,15
279,1234772429,1250324429,16
279,1250324429,1265876429,17
279,1265876429,1281428429,18
279,1281428429,1296980429,19
279,1296980429,1312532429,20
279,1312532429,1328084429,21
279,1328084429,1343636429,22
279,1343636429,1359188429,23
279,1359188429,1374740429,24
279,1374740429,1390292429,25
279,1390292429,1405844429,26
279,1405844429,1421396429,27
279,1421396429,1433341432,28
280,1001492429,1017044429,1
280,1017044429,1032596429,2
280,1032596429,1048148429,3
280,1048148429,1063700429,4
280,1063700429,1079252429,5
280,1079252429,1094804429,6
280,1094804429,1110356429,7
280,1110356429,1125908429,8
280,1125908429,1141460429,9
280,1141460429,1157012429,10
280,1157012429,1172564429,11
280,1172564429,1188116429,12
280,1188116429,1203668429,13
280,1203668429,1219220429,14
280,1219220429,1234772429,15
280,1234772429,1250324429,16
280,1250324429,1265876429,17
280,1265876429,1281428429,18
280,1281428429,1296980429,19
280,1296980429,1312532429,20
280,1312532429,1328084429,21
280,1328084429,1343636429,22
280,1343636429,1359188429,23
280,1359188429,1374740429,24
280,1374740429,1390292429,25
280,1390292429,1405844429,26
280,1405844429,1421396429,27
280,1421396429,1433341432,28
281,1001492429,1017044429,1
281,1017044429,1032596429,2
281,1032596429,1048148429,3
281,1048148429,1063700429,4
281,1063700429,1079252429,5
281,1079252429,1094804429,6
281,1094804429,1110356429,7
281,1110356429,1125908429,8
281,1125908429,1141460429,9
281,1141460429,1157012429,10
281,1157012429,1172564429,11
281,1172564429,1188116429,12
281,1188116429,1203668429,13
281,1203668429,1219220429,14
281,1219220429,1234772429,15
281,1234772429,1250324429,16
281,1250324429,1265876429,17
281,1265876429,1281428429,18
281,1281428429,1296980429,19
281,1296980429,1312532429,20
281,1312532429,1328084429,21
281,1328084429,1343636429,22
281,1343636429,1359188429,23
281,1359188429,1374740429,24
281,1374740429,1390292429,25
281,1390292429,1405844429,26
281,1405844429,1421396429,27
281,1421396429,1433341432,28
282,1001492429,1017044429,1
282,1017044429,1032596429,2
282,1032596429,1048148429,3
282,1048148429,1063700429,4
282,1063700429,1079252429,5
282,1079252429,1094804429,6
282,1094804429,1110356429,7
282,1110356429,1125908429,8
282,1125908429,1141460429,9
282,1141460429,1157012429,10
282,1157012429,1172564429,11
282,1172564429,1188116429,12
282,1188116429,1203668429,13
